clientId,country,product_id
43229,SP,12880
44946,SP,6255
94734,SC,11598
94734,SC,11598
66922,DF,8048
40110,SP,16746
77083,SP,22068
42464,SP,9655
93003,RJ,27345
18033,PR,19928
89355,SP,30752
69551,MG,13253
73679,PE,30825
70507,CE,562
17275,PR,9819
15827,SP,22126
75154,SP,30589
80440,PR,24746
75941,MG,31316
1495,MG,23155
35748,SP,5431
70036,SC,5522
72158,SP,4063
33609,RJ,14354
49196,RJ,2046
40095,MG,7979
54840,RJ,12400
7272,PR,28909
81423,ES,1884
81423,ES,1884
31687,SP,25199
2555,SP,30652
10843,MG,936
56421,SP,5142
92502,SP,3407
67979,ES,18661
85131,MG,6934
53516,RS,24699
27922,SP,11190
28938,SC,30222
84020,SP,2455
39940,RJ,25635
81405,SC,20494
28361,RJ,5093
29765,SP,21137
50289,RS,29901
26051,PE,10755
84788,SP,30280
36739,SP,4386
38290,SP,17166
95252,SP,9357
5980,SP,9683
49181,MS,2008
82954,MG,26922
17609,SP,25645
13076,RS,13631
8897,SP,5025
5472,RJ,16222
5472,RJ,16222
5472,RJ,16222
56337,MG,23071
49575,SP,10138
50165,MG,2114
44347,SP,5186
88286,RJ,7139
90668,BA,53
51430,SP,17422
51430,SP,17422
57050,SP,22534
12465,BA,11771
90846,DF,11861
82709,SP,16975
20064,SP,17187
143,BA,8850
735,MG,4567
85912,SP,28179
28337,SP,7571
14871,RJ,25559
25874,RJ,28308
56194,SC,17538
15711,SP,19477
7868,SP,21047
31897,SP,14532
30466,SP,24736
11505,RJ,20451
32696,RJ,9083
39533,SP,1609
34443,PE,25513
27481,SP,30215
23750,PR,1766
62620,RJ,22863
45622,SP,15570
45622,SP,15570
75849,MG,21060
62902,MA,27089
12901,RJ,3635
12901,RJ,3635
12901,RJ,3635
51886,DF,8346
51886,DF,8346
51886,DF,8346
51886,DF,8346
51886,DF,8346
51886,DF,8346
2673,SP,28786
65070,RS,17664
85013,SP,5226
24657,MG,1032
24657,MG,1032
63663,SP,24626
31628,BA,27354
87356,ES,19963
10693,SP,13300
29369,SP,8414
17092,BA,19928
25126,RJ,19074
93545,SP,7010
83499,RS,5382
50221,PR,30822
80055,BA,15572
46279,SP,8255
18753,GO,19366
18753,GO,19366
42507,SP,20248
67628,DF,6480
71563,PR,14091
94128,SP,8777
94128,SP,8777
77858,SP,1643
77802,MG,27355
56208,CE,14814
56208,CE,14814
3437,SP,21030
84201,SC,21083
31119,RJ,31008
23683,GO,8342
83261,SE,15264
17399,DF,30404
48468,MG,7210
41810,SP,13054
74374,SP,20620
49557,SP,22404
90132,PE,30017
90132,PE,30017
27182,RN,5241
60626,AL,13802
192,SP,14422
42288,MG,812
86791,SP,5522
65837,RS,29420
73639,MG,6862
9833,MG,26369
26350,SP,612
26350,SP,612
6777,MG,14532
6777,MG,14532
11689,SP,12484
62498,PR,22571
85046,RS,18412
39725,RJ,20585
49731,RJ,24025
49731,RJ,24025
77588,SP,11343
35818,MG,8746
83641,RJ,5383
4975,MG,13209
20606,PA,20853
94310,RJ,13832
8771,SP,24420
67135,SP,15781
41729,SP,31504
41729,SP,31504
5235,SP,6034
81754,SP,19327
62352,RJ,14048
37203,MG,28215
22352,ES,6862
45111,SP,27251
4896,SP,6764
50867,DF,28451
74025,SP,24853
64350,SP,6141
53151,RJ,1130
79000,GO,30822
88408,SP,12952
64747,ES,19366
53565,RS,21735
53498,RJ,5009
50260,RJ,10209
50260,RJ,10209
50260,RJ,10209
50260,RJ,10209
86343,PR,17380
34266,PR,4584
81988,SP,13111
85356,CE,27251
53754,CE,12038
52356,MG,10964
81920,PR,1205
81920,PR,1205
81920,PR,1205
54339,SP,31061
14085,SP,29019
38473,MG,6167
47451,CE,11105
34892,SP,6989
93371,SC,12038
65178,SC,27939
65178,SC,27939
65178,SC,27939
65178,SC,27939
58565,SP,5515
23815,RJ,8031
30023,SP,30376
21812,MA,25532
86494,SP,2910
90335,SP,19871
90335,SP,19871
90335,SP,19871
88663,PE,28842
33166,RJ,15058
9568,RJ,17572
29151,SP,1700
29151,SP,1700
29151,SP,1700
82553,DF,20972
26944,MT,15070
47404,GO,30740
92674,SC,20467
63170,SP,8866
57409,RJ,4756
58121,PB,1326
30557,SP,3304
16250,SP,11395
29396,RJ,6862
29396,RJ,6862
29396,RJ,6862
68453,PE,6764
84386,SP,23949
3531,MG,6824
75120,RJ,5696
17601,SP,31602
41998,SP,17238
8669,SP,2047
52600,RJ,5317
26216,SP,19838
94958,RS,24252
40661,PR,17280
74668,RS,15175
34363,RS,28800
18289,SP,13965
50585,RJ,23570
43485,GO,1632
83691,RJ,24736
8639,SP,21179
54834,SC,19312
49668,RJ,5331
24661,ES,27704
14092,GO,25897
89759,SP,19966
52103,PA,14088
85764,SP,4036
49031,SP,12786
20049,PI,24231
69643,RJ,31448
20594,SP,30514
51123,SP,19469
51123,SP,19469
42208,SP,17366
42208,SP,17366
74104,SP,13279
74104,SP,13279
60546,SP,2671
50818,SP,4569
33595,RJ,12374
77340,RJ,7467
86623,SP,19671
20311,SP,18543
22258,SP,26416
92968,SP,30773
54360,BA,4115
54360,BA,4115
67558,SP,5760
9730,PR,15984
64521,SP,17145
39734,SP,10972
18795,GO,6862
69503,SP,1304
16556,SP,13347
72459,SP,31652
91109,RJ,12980
36192,SP,19155
78609,MG,5314
45662,GO,388
92315,SP,28926
54264,SP,24179
66768,SP,17644
29450,SC,30166
26449,SP,21596
94923,RS,26376
61118,SP,19060
61118,SP,19060
65897,SP,6137
50506,ES,20538
77966,PR,18837
46503,MG,1941
46503,MG,1941
82638,RJ,4555
71361,SP,29172
92283,SP,24898
85843,SP,26786
85843,SP,26786
44791,SP,26892
82055,SP,5361
86854,SP,9435
94597,SP,17759
13308,SP,17764
40719,SP,3178
73668,SP,31218
73978,SE,16144
93854,PE,5514
1456,RJ,28041
54233,RS,21590
87678,SP,24416
94688,SP,10378
439,SP,5522
5767,RJ,31088
87064,MG,14377
22755,RJ,17768
94612,MG,23296
12027,SP,8512
55303,SP,29322
13728,PE,11286
63282,SP,25133
1317,SP,2995
27170,PE,26467
54628,SP,29539
54628,SP,29539
54628,SP,29539
7400,MG,25955
28513,MG,27399
85627,SC,27133
28686,SP,30963
85965,RJ,20670
83417,SP,6491
50456,GO,28018
90605,MG,30273
5763,MG,23296
34175,SP,23243
44018,MG,28197
90742,RS,4347
56108,SP,15472
48306,SP,23410
64150,SP,16024
30583,GO,29038
51209,RJ,17087
24211,SP,25571
39627,SC,23717
27669,SC,13609
48954,RN,18086
22602,PR,17059
82173,SP,28021
11458,MT,2466
23302,SP,16288
23302,SP,16288
44793,GO,17842
90277,SP,6966
85088,RJ,2014
48048,SP,12484
48048,SP,12484
14575,SP,25551
27388,SP,19435
48392,SP,23603
40100,PA,24728
58711,RJ,21657
32310,MG,26155
25885,SP,5005
25885,SP,5005
25885,SP,5005
25885,SP,5005
25885,SP,5005
25885,SP,5005
25885,SP,5005
25885,SP,5005
25885,SP,5005
25885,SP,5005
25885,SP,5005
25885,SP,5005
25885,SP,5005
25885,SP,5005
25885,SP,5005
25885,SP,5005
25885,SP,5005
25885,SP,5005
25885,SP,5005
25885,SP,5005
25885,SP,5005
77916,PB,2701
73199,SP,10237
26586,SP,5487
66442,SP,5771
66442,SP,5771
69582,MS,23508
32500,RJ,18258
23896,GO,25979
90234,MG,10487
90234,MG,10487
33121,SP,4140
10942,PR,736
70124,GO,3683
92978,SP,26506
46409,SP,10322
45459,SP,13593
70415,RJ,26639
44377,SP,11536
56895,BA,25912
93792,SP,19312
85944,RJ,16172
69278,RJ,5153
28460,PB,18459
15333,SP,17981
22345,SP,25105
12460,SP,7198
10987,SP,543
36378,SC,21933
18342,PR,11709
36960,RJ,31004
13713,BA,15706
72367,PE,3630
64354,RS,22080
46085,RJ,14897
93430,RJ,4254
7037,CE,26701
13811,SP,23582
19331,SP,19895
39992,SP,16757
21967,RS,21026
11800,SP,8177
78301,CE,8507
7787,RJ,26156
42069,MG,28806
70,RJ,6862
54411,MA,30099
30433,RJ,853
3963,RJ,5522
22977,RJ,2045
33939,MG,3758
25238,SC,11360
64184,PA,20617
61206,SP,24707
95408,SP,9852
89991,SP,28553
39606,ES,5282
32858,SP,5267
13320,MG,14776
78681,SP,22571
78681,SP,22571
78681,SP,22571
5255,SP,7979
38367,GO,26659
70525,SP,23001
94452,TO,4298
1480,GO,30986
1480,GO,30986
57899,SP,21608
53945,MG,21354
53945,MG,21354
22873,MG,9357
67704,SP,30829
25997,MA,11514
1974,SP,30875
1974,SP,30875
1974,SP,30875
1974,SP,30875
37951,PE,19099
88041,SP,7486
46425,GO,10178
46425,GO,10178
12172,SP,1787
12172,SP,1787
52369,SP,1000
64532,SP,9265
64532,SP,9265
84936,RS,23821
8070,SP,11745
63471,PR,19794
61359,RJ,5930
37295,SC,27963
37295,SC,27963
72734,DF,10266
91368,SP,15997
9132,PI,24728
42406,SP,1085
64319,SP,12123
45640,MG,16215
13846,SP,29523
47890,RS,6793
45280,RJ,24685
42283,ES,23669
81742,SP,26052
88752,SP,16985
6000,DF,2020
71085,SP,4530
28194,SP,509
74046,SC,10175
56828,SP,25193
55732,RJ,3643
71407,SP,28147
71407,SP,28147
71407,SP,28147
71407,SP,28147
71407,SP,28147
71407,SP,28147
41875,RS,2795
66564,RJ,4755
16636,GO,14289
57003,MG,30516
73169,SP,16538
31779,SC,6862
2367,SP,10487
55487,SP,23169
38014,SP,25564
12311,RJ,9878
49855,SP,27939
49855,SP,27939
77419,SP,22673
32001,MG,11805
62969,SP,200
11978,MG,3009
8055,SP,10047
41111,RJ,8014
65210,GO,2840
22287,RJ,4828
69816,SP,9029
48133,SP,28588
75097,ES,19099
93220,PR,20550
93220,PR,20550
93220,PR,20550
93220,PR,20550
93220,PR,20550
90728,SP,7806
29548,MG,9440
40154,SP,5967
5565,PR,6801
84322,RS,17818
47987,PR,17038
36251,SC,10560
34144,SP,28109
13858,SP,18783
45046,AL,28627
11460,RJ,26593
25248,DF,2515
3778,SC,11713
53789,SP,27193
94792,DF,15329
69837,DF,4484
40199,BA,2904
20188,SP,19099
56672,SP,5560
67589,MG,8381
30042,ES,8414
95031,SP,16774
52112,MG,4168
52112,MG,4168
76722,PR,21078
25587,SC,9424
78428,SP,17095
77595,RS,21392
85634,RJ,8483
65014,MG,28021
80679,SP,7704
26475,MG,17416
47424,SP,28984
44525,PR,6862
20818,SP,16941
25312,MG,9391
83324,SP,27314
8161,SP,13104
43800,RJ,30790
53551,ES,19091
55457,BA,18680
41290,RJ,11021
27969,SP,2282
49960,SP,5030
49960,SP,5030
19256,PE,5522
37965,SP,27511
66580,SP,23084
55129,SP,8978
1400,SP,10466
5354,SP,8
27765,RJ,3455
90246,SP,24995
24458,BA,3530
24458,BA,3530
82903,RJ,1277
39792,SP,21125
30613,RJ,20463
20217,MG,18596
2726,SP,3417
18829,RJ,7806
30447,SP,18223
38847,MT,4583
73079,PE,27150
40753,SP,21806
92707,SP,30139
11311,MG,13351
64760,MA,1333
17698,SP,17456
74346,DF,5281
4286,SP,3244
18172,SC,9564
11723,SP,6862
92529,SP,6862
92529,SP,6862
92529,SP,6862
92529,SP,6862
59931,RJ,3904
13463,RS,18133
88919,RJ,24763
10922,RS,3721
16590,SP,26639
90549,SP,17526
63639,MG,8408
46521,RJ,15080
13503,MG,19999
60824,BA,19936
88376,PR,9017
88376,PR,9017
59461,SP,10717
37992,SP,8142
90517,SP,275
40987,PR,31533
9585,ES,31840
19943,SP,22534
42004,SP,2372
25986,AL,4635
5774,SP,18183
9603,SP,2998
32873,RJ,9669
67070,MG,4187
79781,RJ,23937
45625,PI,13356
88849,SE,14668
5459,SP,18939
38776,RS,8263
38776,RS,8263
75099,RS,4061
10522,PR,21132
46776,SP,29332
46776,SP,29332
46776,SP,29332
79448,MG,5404
84709,PB,22608
42964,MG,23024
76170,MG,25230
72656,BA,4868
68887,SP,6942
71778,SP,28531
62520,RS,2416
95159,ES,19099
71573,SP,14100
33085,SP,6288
89638,DF,29211
7870,MA,2336
37134,BA,24275
70737,RJ,10838
70737,RJ,10838
54086,RJ,15671
82190,MG,28754
46567,MG,5233
49027,SP,2701
42326,SP,12997
72379,SP,26736
88843,RJ,23446
73198,SP,8880
28122,RJ,19099
90873,SP,19443
62840,DF,12293
50989,TO,3136
59151,SP,20158
59151,SP,20158
78633,SP,12693
46746,SP,2083
46746,SP,2083
81337,SP,30879
9523,SC,13462
85827,SC,2416
48193,SP,7139
55468,RJ,5983
6810,MG,25260
72435,SP,22611
78543,ES,31252
54592,BA,7992
41661,SP,11895
94698,SP,17456
2732,RS,31355
33826,PR,5282
87034,RJ,9004
12022,SP,15074
40842,SP,5522
55413,SP,8934
55413,SP,8934
55413,SP,8934
55413,SP,8934
55413,SP,8934
81605,PR,14145
33375,GO,18801
84312,SP,12606
84312,SP,12606
36858,SP,6862
36202,SP,7268
78123,MG,31745
43944,SC,6922
70387,SP,20862
74898,RJ,8837
23509,SP,4660
12334,SP,890
14419,BA,7465
93732,SP,13903
45593,SE,2780
36526,MG,26670
12790,ES,15436
70592,MG,89
18286,SP,12240
52695,RJ,2227
6489,GO,19285
93631,SP,8299
66369,SP,28433
82601,SP,18981
73266,PR,9982
17736,GO,21293
16875,SP,11718
34186,SP,2389
64781,PR,30020
38905,SP,25796
38905,SP,25796
34603,RS,11356
62419,RS,24198
71084,SP,7058
45467,SP,16997
71637,PR,22480
71637,PR,22480
71637,PR,22480
71637,PR,22480
13368,PR,18369
40515,RJ,16311
72492,SP,8445
63177,RJ,4931
20786,MG,27660
77909,SP,6764
75431,RJ,2630
75269,SP,10038
50007,RJ,28880
95103,RJ,30777
10117,SP,26290
4037,SP,30630
23754,MG,21563
71517,MG,8824
71517,MG,8824
7136,BA,11906
7136,BA,11906
7136,BA,11906
7136,BA,11906
7136,BA,11906
7136,BA,11906
71337,SP,21497
18095,RS,8572
18095,RS,8572
85068,SP,26554
51868,MG,23823
33861,PR,5552
33861,PR,5552
55108,RJ,19767
55108,RJ,19767
20769,MA,31714
52640,RJ,25403
46536,SP,31871
62275,RJ,4112
41985,RS,2590
41276,MG,24471
87591,SP,22334
73359,PR,16951
73359,PR,16951
15939,MG,4271
57283,SC,16305
37635,SP,25897
45852,PR,17082
93593,MG,15322
9684,SP,4222
78256,SC,25764
35097,SP,6663
66027,SP,10181
15170,MG,20219
92772,RJ,1714
31143,SP,14839
21591,RS,25855
30861,BA,21746
7829,RJ,30785
35034,SP,19348
86060,MG,27971
30371,MG,3220
15891,MS,29119
41861,RJ,19099
50351,SP,7388
31344,RJ,24411
31344,RJ,24411
52285,PR,25186
28275,SP,7084
65107,BA,25211
21511,MG,16499
24413,PR,30777
92379,SP,4911
42228,ES,2420
6233,SP,30147
24274,RJ,1089
74959,MG,6674
75846,RJ,9964
45066,SP,14209
52683,SP,16026
12318,SP,16698
14223,SP,3398
77899,PR,6904
26888,RJ,19125
94412,MG,20483
44396,PR,30625
87655,GO,24970
62601,MG,28563
50284,MT,7200
72679,RO,8489
62590,DF,7139
62625,SP,1526
77842,SP,15588
13839,SP,22531
44673,BA,4033
79595,PR,15203
28271,SP,18543
6224,SP,20564
85116,RJ,17776
13792,GO,26127
70807,SP,14889
57195,MG,15671
29515,PE,13220
33359,SP,25260
30227,SC,6913
7517,SP,29192
6600,SP,16516
77969,PR,13327
40351,MG,28380
4817,RS,28751
6771,SP,25140
11787,MG,193
60406,RJ,28433
87627,MG,25978
83651,SP,8346
48542,SP,11085
67764,RN,1326
41132,SP,21724
80229,SP,16842
72460,SP,25326
68952,PR,2203
72762,SP,1367
72762,SP,1367
72762,SP,1367
72762,SP,1367
72762,SP,1367
69612,CE,20096
69612,CE,20096
69612,CE,20096
12907,MG,23296
56615,PR,26242
11750,TO,19761
15124,CE,29338
86832,SP,16865
14770,MG,26156
23720,SC,11439
39705,MS,20817
39705,MS,20817
70531,SP,17981
37149,MG,12519
29417,MG,26156
75240,SP,13201
67792,SP,5978
6254,RJ,24694
6254,RJ,24694
51224,SP,7949
3004,MG,20158
13756,MG,1020
70975,SP,25479
21492,MS,8135
83554,SP,15855
29651,SP,16710
52597,SP,31681
6490,SP,31221
77056,SP,23296
73610,SP,25878
66582,DF,13184
62477,MG,5455
9195,RJ,13184
12159,SP,10668
63954,RJ,10604
62353,PA,953
57432,RJ,13333
43146,SP,30001
88387,SP,28288
94927,BA,27635
53482,GO,13481
53482,GO,13481
87001,RJ,61
61299,SP,5979
61299,SP,5979
16906,MG,31092
43127,MG,29479
54213,SP,178
51386,RJ,31008
46647,SP,8346
46647,SP,8346
46647,SP,8346
69296,RJ,22312
65392,SC,10060
71767,SP,29675
27114,SP,28205
89209,SP,24691
93619,SP,10668
91933,SP,6570
37972,SP,27895
37972,SP,27895
12769,SP,27042
6094,RS,29171
17167,MG,2320
72427,MG,8856
86795,ES,21256
71607,SP,14281
84346,SP,8630
77409,RJ,16625
48129,RJ,23636
19493,RS,15366
13748,RJ,4539
84591,SP,12087
42355,MG,7139
68703,SP,14777
56033,PR,11715
94849,SP,4035
34771,SP,26205
34161,PR,12519
23466,SP,22217
43316,MG,3487
45132,BA,10514
1728,MT,26156
89446,RJ,20717
38228,SP,19099
16265,PE,10739
1637,RJ,5781
38864,SP,28655
65821,SC,26305
30699,SP,6141
91589,SP,24848
64234,MG,591
22424,SP,18904
64023,ES,2963
94965,PR,22031
47970,RJ,20654
43145,BA,22862
32868,CE,3304
49610,RJ,17102
75841,SP,25014
31707,RJ,8865
44954,SP,3920
2003,BA,18761
70720,RJ,24585
20015,SP,10668
79245,MG,13853
79245,MG,13853
76012,SP,8176
76012,SP,8176
57455,SP,9337
21626,SP,11721
39053,BA,20407
29017,RS,25133
64151,PE,18357
10025,SP,25260
87580,PA,25255
39206,SP,29043
82724,SP,11708
82724,SP,11708
88712,SC,18906
84409,SP,14506
21156,RN,3801
32261,SP,24250
77785,RJ,3451
88873,AC,13356
40418,RS,2107
20616,SP,1316
36422,ES,18973
27592,SP,20972
990,PR,26056
22029,SP,113
50581,PB,16863
54199,SP,8050
65854,BA,5522
60274,RJ,6747
20074,RJ,16842
20074,RJ,16842
72369,GO,26919
74997,PR,25449
9120,PE,4225
49290,SP,14299
93270,RJ,21060
10814,SP,27630
41443,SP,26321
41068,RJ,2679
13079,BA,28188
94544,RJ,4050
52894,SP,21202
52894,SP,21202
25805,SP,4361
2635,RJ,26156
24489,SP,9819
2578,SC,17430
36195,BA,2302
27127,SP,5522
55029,PR,25068
61055,CE,7707
86849,BA,30117
53587,AM,2701
61076,RS,6862
47809,SP,21827
75172,SP,11018
70762,PR,3190
65713,SP,2949
65713,SP,2949
65713,SP,2949
4917,SP,12674
87552,SP,2701
75767,RJ,25950
42664,RS,19705
79272,SP,12213
79272,SP,12213
79272,SP,12213
79272,SP,12213
79272,SP,12213
79272,SP,12213
79272,SP,12213
30586,RJ,14849
41462,BA,7806
41462,BA,7806
41462,BA,7806
43173,PR,11343
88747,RJ,15879
88747,RJ,15879
829,SP,1474
38317,RJ,16360
37461,PR,4480
76005,RJ,12618
6332,MG,14240
16553,SP,23259
92234,SP,20062
50661,AL,12075
22881,SP,17028
72068,SP,568
82949,SP,29789
19299,PI,6677
92006,MG,23307
41286,RS,6802
22199,PR,11701
37154,PB,558
89495,SP,23944
19743,PR,31698
85787,MG,7978
19339,SP,5620
33097,DF,16709
39370,SP,591
34594,SP,20548
76364,SP,13289
76364,SP,13289
76364,SP,13289
35854,PR,15635
65853,BA,7690
89916,SP,27934
34622,DF,10419
34622,DF,10419
26323,MG,25607
53687,RJ,16156
53687,RJ,16156
53687,RJ,16156
76358,BA,17667
50264,SP,6500
84131,PR,31484
78462,SP,23223
85300,SP,19532
46577,SP,8957
295,RS,13567
72032,SP,28047
26671,PR,1326
29507,SC,15383
11823,RJ,16863
85525,PR,2862
15176,RJ,20362
85534,SP,9708
90124,RS,2997
54186,PE,23105
54186,PE,23105
35803,SC,28695
86584,RS,17686
67121,MG,9753
33772,MG,3121
65875,SP,28018
8331,SP,23888
29268,SP,25767
54030,SP,3053
54599,SP,18342
64141,SP,10047
65353,MG,1404
6966,SP,12618
4766,SP,12365
83824,SP,6886
48783,PR,4931
20523,SP,7139
73452,MG,31147
94800,SP,22640
74511,RS,1344
30692,SP,6724
10367,MG,28856
44506,GO,20149
60932,GO,10440
28762,SP,23018
28762,SP,23018
21188,ES,23211
58569,RS,28608
34516,RS,14598
31597,RJ,8346
31597,RJ,8346
35689,CE,16386
3820,SP,2158
15630,SP,11282
85991,SP,14982
83525,PR,4148
74246,SP,6436
5380,RJ,22606
15857,MG,13443
30020,PA,28509
8657,SP,21891
41415,SP,6272
13890,MS,27137
59155,BA,3604
51599,PR,31731
92349,BA,18446
61386,RJ,9666
2838,SP,10668
23392,MG,13976
11896,PR,4885
52327,CE,31198
31918,SP,17494
85567,SP,7589
47095,MG,26242
94454,SP,7975
16605,SP,11009
16605,SP,11009
14745,RN,3455
60684,RS,29847
39422,GO,18214
74387,SP,30139
14001,SP,29359
81941,MG,2362
81941,MG,2362
60093,PA,21934
85309,SP,27784
40847,MG,843
83722,SP,6505
70293,SP,28444
37802,RJ,30479
93307,PE,15300
58992,BA,28695
92528,AL,20334
31038,SP,14264
75963,PR,29697
94729,RJ,18522
5186,PA,2862
89730,SP,28430
91801,SP,3227
85008,SP,5741
675,MG,21785
26269,RJ,24388
65537,SP,30646
68188,SC,15322
60275,MS,2843
38095,PR,29572
38095,PR,29572
71652,MG,24923
71652,MG,24923
4285,RJ,10280
27689,SP,18264
63172,SP,12775
6616,DF,13548
37171,SP,18446
37171,SP,18446
76284,RJ,29831
20949,SP,22595
18276,RJ,27653
18276,RJ,27653
18276,RJ,27653
65844,SP,11324
30245,SP,24126
31237,PR,4363
55014,RJ,13333
63535,SP,10486
93976,BA,10753
7544,SP,76
46697,RJ,27183
61297,SC,7139
65668,SP,30708
26412,SC,19018
87629,BA,24576
91023,SP,26810
6629,BA,6259
75799,SP,890
67554,SP,31786
28604,RJ,22480
28604,RJ,22480
28604,RJ,22480
70923,SP,23357
72202,GO,6658
84445,TO,14965
26534,RJ,12742
71152,SP,25002
71152,SP,25002
92678,RJ,30956
54019,SC,21392
2148,RS,30846
10895,SC,15080
71965,SP,8085
50896,TO,30328
37776,AC,7396
37776,AC,7396
37776,AC,7396
77007,SP,12522
47908,SP,21860
51466,BA,16547
34655,RS,18351
14584,SP,23774
66789,SP,23160
71142,MG,14255
64636,SP,12238
8720,RJ,1198
46678,RS,14661
48919,SP,161
37541,SP,15752
37541,SP,15752
14513,SP,10668
80832,PR,14221
67694,SP,4777
28176,MG,4003
46509,BA,1599
52257,CE,3304
24384,BA,28634
50469,RJ,27498
33266,GO,1074
33266,GO,1074
41033,SP,16351
15154,SP,15371
24121,RJ,27078
37964,ES,6764
58534,MG,8097
80823,SP,27762
47449,SP,19578
10753,RJ,18711
38116,RJ,687
70823,MG,16625
70823,MG,16625
60425,SP,12522
43896,MG,29837
72889,ES,7935
39721,MG,17843
57384,RJ,10230
75525,RS,23548
36873,SP,5751
20375,PR,11566
31025,SP,2675
80526,SP,15186
80526,SP,15186
30467,RS,13688
35713,SP,20763
51227,RJ,12774
1351,MG,19833
66568,RJ,26061
14234,MS,13120
91228,SP,7992
76065,PR,11226
14136,MG,24337
52770,PI,19391
32122,SP,30266
749,DF,19658
91561,RJ,18028
10130,RJ,15577
84893,RO,19616
43023,SP,14911
24817,PR,18422
74287,RS,3279
62768,ES,8116
62768,ES,8116
42983,SP,3532
42983,SP,3532
42983,SP,3532
42983,SP,3532
42983,SP,3532
42983,SP,3532
42983,SP,3532
42983,SP,3532
29109,SP,31393
91420,SP,860
15720,GO,12973
92543,SP,2206
92543,SP,2206
46238,RS,15080
27218,SP,8580
66676,SP,31723
64693,RJ,1464
58129,RJ,10201
26010,PE,22571
80984,DF,8048
12625,SP,18948
9916,BA,29949
49310,MS,5646
78807,SP,15399
5199,SP,30204
82142,PB,13189
82142,PB,13189
89907,RJ,17156
34616,BA,8683
12548,SP,21291
45617,PE,8346
53390,RJ,30117
24743,MG,14626
24743,MG,14626
40698,SP,12417
40698,SP,12417
89764,SP,27770
66783,PE,12522
93512,BA,10560
94571,SP,25763
83410,SP,23669
22273,SP,27785
22273,SP,27785
22273,SP,27785
22118,BA,19430
81902,RJ,14049
17662,RJ,8048
67598,MG,25723
67598,MG,25723
85473,SP,10514
47939,SP,25171
61848,RJ,10717
71802,RJ,30202
11915,MG,7638
69870,SP,9674
24920,MG,16161
69170,SP,13134
981,SP,14747
62254,SP,14338
42182,RS,23927
5144,PR,5221
80793,SP,18537
9776,SP,15368
12096,PI,5186
80721,RN,13018
70955,RJ,15733
29870,PA,15080
20906,RJ,10271
8126,SP,1970
13487,MG,7806
18548,SP,23409
57894,RJ,31360
1426,SP,3095
1426,SP,3095
14037,SP,17475
89551,SP,1277
51471,PE,16975
51471,PE,16975
6388,RJ,16063
6388,RJ,16063
87917,RJ,164
78496,BA,16694
78496,BA,16694
42049,BA,5275
11663,CE,6988
75862,SP,19099
14536,SP,5522
39712,SP,28833
78353,RJ,27873
79987,SP,11038
83813,RS,30173
44091,RJ,8445
26175,MG,8346
26175,MG,8346
62086,SP,16946
37157,MG,12807
59836,MG,20299
15620,PE,4322
46720,PR,29035
46720,PR,29035
43398,SP,18695
63645,MG,23463
44572,SP,25430
7518,SP,141
57740,SP,9481
42569,SP,26417
90286,RJ,14887
40331,DF,16376
56824,SP,26323
10913,SP,9404
20907,MG,28627
38648,MG,31331
94204,BA,29090
31591,PR,3532
33305,PR,21110
4533,SP,1273
28873,SP,11190
51437,RJ,14564
79924,RJ,30942
94366,MG,12183
66110,SP,3315
94468,RJ,28032
29302,SP,2946
80803,RJ,3159
52436,RS,25244
55805,SP,12236
90081,PR,5522
24544,RJ,8390
24544,RJ,8390
11681,MA,18914
88404,RJ,5960
89213,SP,16946
71642,SP,25115
37094,TO,2701
89140,SP,15322
83143,SP,18356
63273,RJ,4480
2636,MG,1187
95133,RS,7827
85241,SP,19201
85241,SP,19201
85241,SP,19201
85241,SP,19201
68801,SP,28553
68801,SP,28553
33817,SP,3526
92422,MG,5154
29005,SP,15366
56213,MG,15867
19473,SP,15899
83106,MA,19902
83106,MA,19902
16188,SP,4480
81173,SP,5282
72170,RJ,8719
52616,SP,21806
56459,SP,13356
94566,MG,7139
94566,MG,7139
59038,RJ,19479
31159,SP,23069
5391,SP,31204
55826,SP,824
33887,PR,25133
42301,RJ,27137
20081,PB,29097
20081,PB,29097
38472,RJ,8908
4450,SP,20493
64443,CE,25133
59372,RS,20164
1184,SP,25668
41783,RS,21610
32643,PR,31700
1599,PR,24728
51034,RJ,25285
13005,SP,26211
78036,CE,21392
79341,RS,258
89814,ES,31796
32184,SP,14734
1955,MG,12685
86818,PE,20020
69159,BA,30854
2474,MS,5207
72857,SP,29730
43495,RJ,18509
78028,SP,26993
91255,SP,5566
94953,PR,15572
22517,MG,14128
85718,RJ,10845
56751,RJ,10514
56751,RJ,10514
56751,RJ,10514
56751,RJ,10514
56751,RJ,10514
49233,RJ,11493
42570,PR,19152
28355,RJ,19636
71352,SP,4508
26976,SP,16700
12154,SP,13315
47068,SP,7525
33463,SP,21195
85987,BA,27605
90926,RJ,11028
39596,SP,1410
76706,SP,1143
4075,RS,24214
80156,SP,13284
80156,SP,13284
40443,RJ,23920
92046,SP,18961
23484,RS,11945
27486,RS,18811
95382,BA,15912
74849,SC,29969
76558,PR,13018
33613,PR,29546
88071,RO,9649
68626,MG,23532
87053,SP,13637
85062,RJ,17231
30567,SP,8759
79151,SC,21893
89578,PR,2701
63897,BA,11244
68596,SP,16228
94538,SP,8308
93649,SP,6265
76475,MS,13184
87515,BA,26828
